Year,Player,Age,Team,Pos,G,GS,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Bats,Sk,Prss,Comb,MTkl,MTkl%,Awards
2023,Dayo Odeyingbo,24,IND,DE,17,1,0,1,0,0,0,,0,0,39.6,-11,0,0,4,5,7,2,8,22,38,1,2.6,
2023,Leonard Floyd,31,BUF,RDE,17,16,0,6,5,83.3,43,8.6,7.2,0,96.5,0.2,5,38,6,6,7,1,10.5,25,32,4,11.1,
2023,Sebastian Joseph-Day,28,LAC,LDE/RDE,14,14,0,0,0,,0,,,0,,,0,0,2,1,7,0,3,11,31,2,6.1,
2023,Clelin Ferrell,26,SFO,DL,17,17,0,0,0,,0,,,0,,,0,0,3,3,7,1,3.5,14,28,1,3.4,
2023,James Smith-Williams,26,WAS,DE,13,7,0,3,3,100,-3,-1,-1,0,79.2,-4,-12,9,1,1,7,0,1,9,22,3,12,
2023,Foyesade Oluokun,28,JAX,LB,17,17,1,82,61,74.4,499,8.2,6.1,1,88.4,2.2,94,405,49,5,6,1,2.5,14,173,22,11.3,
2023,T.J. Edwards,27,CHI,LB,17,17,3,87,72,82.8,644,8.9,7.4,2,90.8,2.7,162,482,68,2,6,0,2.5,11,155,13,7.7,
2023,Ivan Pace,23,MIN,LB,17,11,1,37,30,81.1,182,6.1,4.9,0,75.9,3.1,37,145,74,1,6,0,2.5,10,102,7,6.4,
2023,Devin White,25,TAM,LB,14,13,2,43,29,67.4,194,6.7,4.5,1,65.5,3.7,56,138,75,4,6,1,2.5,13,83,6,6.7,
2023,Tuli Tuipulotu,21,LAC,OLB,17,11,0,10,7,70,52,7.4,5.2,1,115.4,1.2,3,49,28,11,6,1,4.5,22,53,8,13.1,
2023,Dennis Gardeck,29,ARI,OLB,17,8,0,13,10,76.9,72,7.2,5.5,2,128.8,2.5,18,54,31,8,6,2,6,20,46,4,8,
2023,Milton Williams,24,PHI,DT,16,10,0,0,0,,0,,,0,,,0,0,0,6,6,0,0.5,13,42,3,6.7,
2023,Keeanu Benton,22,PIT,DL,17,9,0,0,0,,0,,,0,,,0,0,0,2,6,2,1,9,36,3,7.7,
2023,John Cominsky,28,DET,DL,16,11,0,2,1,50,9,9,4.5,0,62.5,2,8,1,0,4,6,1,2,12,36,3,7.7,
2023,Lorenzo Carter,28,ATL,OLB,17,1,0,3,2,66.7,9,4.5,3,0,70.1,2,0,9,8,2,6,0,3,11,35,3,7.9,
2023,D.J. Reader,29,CIN,DT,14,14,0,0,0,,0,,,0,,,0,0,0,3,6,1,1,10,34,1,2.9,
2023,Roy Robertson-Harris,30,JAX,DL,17,17,0,2,1,50,8,8,4,0,60.4,3,6,2,0,4,6,1,3.5,14,34,4,10.5,
2023,DeShawn Williams,31,CAR,DT,16,10,0,0,0,,0,,,0,,,0,0,1,2,6,1,1,9,33,3,8.3,
2023,Lukas Van Ness,22,GNB,LB,17,0,0,1,1,100,0,0,0,0,79.2,-2,-2,2,16,2,6,1,4,12,32,1,3,
2023,Cameron Sample,24,CIN,DE,17,2,0,1,1,100,7,7,7,0,95.8,5,5,2,0,6,6,1,1.5,14,29,0,0,
2023,Calijah Kancey,22,TAM,DL,14,14,0,1,1,100,-1,-1,-1,0,79.2,-1,-1,0,0,3,6,1,4,13,26,1,3.7,AP DRoY-10
2023,Tyquan Lewis,28,IND,DE,17,0,0,2,0,0,0,,0,0,39.6,-1.5,0,0,0,2,6,2,4,13,25,1,3.8,
2023,Chase Young,24,2TM,DL,16,6,0,1,1,100,-4,-4,-4,0,79.2,-5,-5,1,1,9,6,2,7.5,25,25,3,10.7,
2023,Grady Jarrett,30,ATL,DL,8,8,0,0,0,,0,,,0,,,0,0,0,2,6,2,1.5,10,23,2,8,
2023,Randy Gregory,31,2TM,LB,16,3,0,5,4,80,34,8.5,6.8,0,95,1.2,-3,37,7,3,6,1,3.5,13,20,1,4.8,
2023,Felix Anudike-Uzomah,21,KAN,DE,17,0,0,1,1,100,10,10,10,0,108.3,10,10,0,1,2,6,0,0.5,9,14,1,6.7,
2023,K'Lavon Chaisson,24,JAX,OLB,17,0,0,2,2,100,18,9,9,0,104.2,-2,-4,22,19,2,6,0,2,10,13,0,0,
2023,Shaq Lawson,29,BUF,DE,16,1,0,3,3,100,39,13,13,0,118.7,1.3,4,35,0,3,6,0,1,10,13,2,13.3,
2023,Joseph Ossai,23,CIN,DE,14,0,0,1,0,0,0,,0,0,39.6,6,0,0,2,0,6,1,1,7,10,1,9.1,
2023,Frankie Luvu,27,CAR,LILB,17,17,0,56,34,60.7,326,9.6,5.8,3,94.8,2.8,100,226,46,2,5,1,5.5,13,125,18,12.6,
2023,Demario Davis,34,NOR,MLB,17,17,0,46,29,63,232,8,5,2,90.1,4.7,82,150,39,3,5,0,6.5,15,121,11,8.3,"PB,AP-2"
2023,Ja'Whaun Bentley,27,NWE,LB,16,16,0,44,33,75,338,10.2,7.7,0,96.6,4.1,117,221,77,6,5,1,4.5,16,114,13,10.2,
2023,Kobie Turner,24,LAR,NT,17,4,0,2,1,50,5,5,2.5,0,56.2,-7.5,-7,12,0,4,5,1,9,20,57,5,8.1,AP DRoY-3
2023,Jarran Reed,31,SEA,DE,16,16,0,3,3,100,10,3.3,3.3,0,80.6,-4,-12,22,0,9,5,3,7,21,54,9,14.3,
2023,Ed Oliver,26,BUF,DT,16,16,1,1,0,0,0,,0,0,0,-2,0,0,0,3,5,2,9.5,19,51,7,12.1,
2023,Michael Danna,26,KAN,DE,16,16,0,4,3,75,8,2.7,2,1,116.7,-4.5,-17,25,1,9,5,3,6.5,21,50,2,3.8,
2023,Javon Hargrave,30,SFO,DL,16,16,0,1,1,100,11,11,11,0,112.5,-2,-2,13,0,1,5,1,7,14,44,2,4.3,PB
2023,Jeffery Simmons,26,TEN,DT,12,12,0,0,0,,0,,,0,,,0,0,1,6,5,1,5.5,17,44,3,6.4,
2023,Larry Ogunjobi,29,PIT,DT,17,17,0,5,4,80,49,12.3,9.8,0,107.5,-2.2,-9,58,0,3,5,2,3,11,43,1,2.3,
2023,Yetur Gross-Matos,25,CAR,DE,12,6,0,2,2,100,17,8.5,8.5,0,102.1,1.5,3,14,10,1,5,0,4.5,11,36,2,5.3,
2023,Quinton Jefferson,30,NYJ,DL,14,14,0,2,2,100,10,5,5,0,87.5,-3.5,-7,17,0,5,5,0,6,18,34,1,2.9,
2023,Khalil Davis,27,HOU,DT,15,1,0,0,0,,0,,,0,,,0,0,0,3,5,1,2,10,32,1,3,
2023,Patrick Jones II,25,MIN,OLB,17,4,0,4,2,50,24,12,6,0,68.7,-1,0,24,22,8,5,0,1,14,32,2,5.9,
2023,Alim McNeill,23,DET,DL,13,13,0,0,0,,0,,,0,,,0,0,1,3,5,1,5,13,32,4,11.1,
2023,Arden Key,27,TEN,OLB,17,9,0,3,3,100,14,4.7,4.7,0,86.1,-1,-3,17,23,7,5,2,6,19,30,1,3.2,
2023,Raekwon Davis,26,MIA,DT,17,7,0,1,1,100,7,7,7,0,95.8,-3,-3,10,0,3,5,0,0.5,9,28,1,3.4,
2023,Arik Armstead,30,SFO,LDT,12,12,0,1,1,100,4,4,4,0,83.3,-4,-4,8,0,4,5,0,5,16,27,0,0,
2023,Adam Gotsis,31,JAX,DL,17,7,0,2,2,100,9,4.5,4.5,0,85.4,-2,-4,13,0,6,5,4,1,12,26,4,13.3,
2023,Markus Golden,32,PIT,LB,16,0,0,2,1,50,14,14,7,0,72.9,-3.5,-7,21,14,0,5,1,4,9,20,0,0,
2023,Tanoh Kpassagnon,29,NOR,DE,17,0,0,0,0,,0,,,0,,,0,0,0,4,5,1,3.5,13,19,1,5,
2023,Azeez Ojulari,23,NYG,OLB,11,7,0,4,4,100,39,9.8,9.8,0,107.3,1.5,6,33,64,8,5,0,2.5,16,16,3,15.8,
2023,Matt Judon,31,NWE,LB,4,2,0,2,2,100,9,4.5,4.5,0,85.4,3.5,7,2,9,2,5,0,4,11,13,1,7.1,
2023,Azeez Al-Shaair,26,TEN,LILB,17,17,0,49,34,69.4,281,8.3,5.7,2,97.4,5.1,103,178,42,1,4,1,2,7,163,13,7.4,
2023,Roquan Smith,26,BAL,LB,16,16,1,82,63,76.8,676,10.7,8.2,2,103.5,5.2,304,372,42,1,4,1,1.5,7,158,8,4.8,"PB,AP-1,AP DPoY-8"
2023,Bobby Okereke,27,NYG,LB,17,17,2,42,34,81,302,8.9,7.2,2,92.7,1.1,15,287,69,2,4,1,2.5,9,149,12,7.5,
2023,Fred Warner,27,SFO,LB,17,17,4,76,56,73.7,560,10,7.4,1,76.6,4.9,203,357,43,1,4,3,2.5,8,132,14,9.6,"PB,AP-1,AP DPoY-6"
2023,David Long,27,MIA,LB,17,17,0,50,34,68,386,11.4,7.7,1,97.6,4.5,170,216,65,4,4,1,1,9,113,14,11,
2023,Micah McFadden,23,NYG,LB,16,14,1,35,26,74.3,178,6.8,5.1,1,82.8,1.4,9,169,53,2,4,0,1,8,101,22,17.9,
2023,Derrick Barnes,24,DET,LB,16,13,0,35,26,74.3,270,10.4,7.7,0,96.1,2.9,100,170,67,3,4,0,1,8,81,7,8,
2023,Michael Hoecht,26,LAR,OLB,17,17,0,31,24,77.4,232,9.7,7.5,1,108.5,5.1,62,170,9,5,4,0,6,16,81,7,8,
2023,Jonathon Cooper,25,DEN,OLB,17,17,1,14,10,71.4,117,11.7,8.4,0,66.7,3.9,47,70,28,9,4,0,8.5,22,72,4,5.3,
2023,Leo Chenal,23,KAN,LB,17,10,0,19,16,84.2,126,7.9,6.6,0,94.3,4.3,49,77,24,4,4,1,3,11,65,3,4.4,
2023,Christian Barmore,24,NWE,DL,17,6,0,0,0,,0,,,0,,,0,0,0,6,4,6,8.5,19,64,2,3,
2023,Kader Kohou,25,MIA,CB,17,16,0,83,68,81.9,641,9.4,7.7,8,131,7.3,359,282,15,0,4,1,1,5,63,12,16,
2023,D.J. Wonnum,26,MIN,OLB,15,14,0,8,6,75,50,8.3,6.3,0,90.6,0,-1,51,48,8,4,4,8,21,62,1,1.6,
2023,Daron Payne,26,WAS,DT,17,17,0,2,2,100,1,0.5,0.5,0,79.2,-6.5,-13,14,1,4,4,4,4,13,53,7,11.7,
2023,DeMarcus Lawrence,31,DAL,DE,17,17,0,5,2,40,29,14.5,5.8,0,59.6,-5.6,-11,40,2,6,4,6,4,14,50,3,5.7,PB
2023,Kayvon Thibodeaux,23,NYG,OLB,17,17,0,11,8,72.7,47,5.9,4.3,0,80.5,-2.5,-28,75,98,18,4,4,11.5,35,50,5,9.1,
2023,George Karlaftis III,22,KAN,DE,16,16,0,7,6,85.7,55,9.2,7.9,0,99.4,1.3,4,51,1,18,4,3,10.5,35,47,4,7.8,
2023,Joe Tryon-Shoyinka,24,TAM,OLB,17,12,0,8,8,100,54,6.8,6.8,0,94.8,1,8,46,17,4,4,1,5,13,45,3,6.3,
2023,Jaelan Phillips,24,MIA,LB,8,6,1,4,4,100,29,7.3,7.3,0,57.3,-2.5,-10,39,8,6,4,1,6.5,17,43,1,2.3,
2023,Grover Stewart,30,IND,DT,11,11,0,2,2,100,48,24,24,0,118.7,-4,-8,56,0,1,4,0,0.5,6,41,1,2.4,
2023,Derick Hall,22,SEA,OLB,17,0,0,4,4,100,33,8.3,8.3,0,101,4.5,18,15,5,1,4,1,0,5,38,3,7.3,
2023,Kingsley Enagbare,23,GNB,LB,17,4,0,3,1,33.3,-2,-2,-0.7,0,42.4,-5.3,-6,4,51,5,4,0,2,11,37,3,7.5,
2023,Devonte Wyatt,25,GNB,DL,17,5,0,0,0,,0,,,0,,,0,0,0,5,4,0,5.5,16,36,7,16.3,
2023,Jerry Tillery,27,LVR,RDE,17,6,0,0,0,,0,,,0,,,0,0,0,3,4,0,2,9,31,2,6.1,
2023,Tyree Wilson,23,LVR,DE,17,0,0,2,2,100,6,3,3,0,79.2,-2.5,-5,11,3,3,4,0,3.5,11,29,4,12.1,
2023,Adam Butler,29,LVR,DT,17,0,0,1,0,0,0,,0,0,39.6,-4,0,0,0,1,4,2,5,10,28,2,6.7,
2023,Benito Jones,26,DET,DL,17,15,0,1,1,100,4,4,4,0,83.3,-3,-3,7,0,2,4,0,1,7,26,3,10.3,
2023,Arnold Ebiketie,24,ATL,OLB,17,6,0,14,10,71.4,69,6.9,4.9,1,106,4.5,33,36,27,5,4,1,6,16,25,2,7.4,
2023,Mike Purcell,32,DEN,DL,16,10,0,0,0,,0,,,0,,,0,0,0,0,4,2,0,4,25,2,7.4,
2023,Greg Gaines,27,TAM,DL,17,2,0,1,0,0,0,,0,0,39.6,-2,0,0,0,1,4,0,1,6,24,2,7.7,
2023,Jihad Ward,29,NYG,OLB,17,9,0,2,2,100,28,14,14,0,118.7,1.5,3,25,78,5,4,0,5,15,24,4,14.3,
2023,Uchenna Nwosu,27,SEA,LB,6,6,0,0,0,,0,,,0,,,0,0,9,2,4,0,2,8,16,2,11.1,
2023,Morgan Fox,29,LAC,DL,17,4,0,2,1,50,12,12,6,0,68.7,-4,-3,15,2,6,4,0,5.5,16,15,2,11.8,
2023,Alex Singleton,30,DEN,LB,17,16,0,85,68,80,573,8.4,6.7,2,102.6,2.3,138,435,52,1,3,1,2,6,177,15,7.8,
2023,Robert Spillane,28,LVR,LB,17,17,3,55,40,72.7,410,10.3,7.5,2,83.1,3.3,112,298,36,1,3,0,3.5,8,148,12,7.5,
2023,Daxton Hill,23,CIN,S,17,17,2,50,34,68,465,13.7,9.3,2,94.2,10.4,337,128,26,2,3,1,1.5,7,110,8,6.8,
2023,Jahlani Tavai,27,NWE,LB,17,16,2,35,26,74.3,166,6.4,4.7,1,69.5,1.2,19,147,55,1,3,0,1,5,110,10,8.3,
2023,Blake Cashman,27,HOU,MLB,14,13,1,55,38,69.1,263,6.9,4.8,1,78.1,4,74,189,28,2,3,0,2,7,106,8,7,
2023,Richie Grant,26,ATL,S,17,15,1,57,39,68.4,543,13.9,9.5,6,126.6,12.8,392,151,21,1,3,0,3,7,103,11,9.6,
2023,Elandon Roberts,29,PIT,LB,16,15,0,48,39,81.3,343,8.8,7.1,1,103.4,3.1,142,201,32,2,3,1,2.5,8,101,7,6.5,
2023,Harrison Smith,34,MIN,S,17,17,0,52,34,65.4,333,9.8,6.4,0,83.3,7.5,148,185,83,1,3,1,3,7,93,9,8.8,
2023,L'Jarius Sneed,26,KAN,CB,16,16,2,100,51,51,478,9.4,4.8,0,56.2,9.9,283,195,12,0,3,0,0,3,78,6,7.1,
2023,Tyrel Dodson,25,BUF,LB,17,10,0,35,29,82.9,275,9.5,7.9,1,108.9,0.9,30,245,36,1,3,0,2.5,7,74,7,8.6,
2023,Isaiah Oliver,27,SFO,DB,17,6,1,50,42,84,272,6.5,5.4,3,101,3.8,139,133,19,0,3,0,0,3,67,8,10.7,
2023,Anfernee Jennings,26,NWE,LB,15,14,0,15,14,93.3,67,4.8,4.5,1,107.5,-0.9,-4,71,55,2,3,0,1.5,7,66,7,9.6,
2023,Christian Izien,23,TAM,S,17,4,2,57,43,75.4,393,9.1,6.9,1,84.9,4.4,167,226,56,2,3,0,0,5,65,7,9.7,
2023,Denico Autry,33,TEN,LDE,17,14,0,2,2,100,12,6,6,0,91.7,2.5,5,7,0,8,3,3,11.5,24,50,7,12.3,
2023,Nathan Shepherd,30,NOR,DT,17,17,0,0,0,,0,,,0,,,0,0,0,4,3,0,3.5,11,50,3,5.7,
2023,Jamal Adams,28,SEA,SS,9,9,0,31,25,80.6,175,7,5.6,2,111.7,4.7,67,108,22,3,3,1,0,6,48,9,15.8,
2023,Cameron Jordan,34,NOR,DE,17,17,0,5,4,80,42,10.5,8.4,0,101.7,-2,-13,55,2,12,3,3,2,18,43,4,8.5,
2023,Vita Vea,28,TAM,NT,15,15,0,2,1,50,18,18,9,0,81.2,-2,-4,22,0,4,3,1,5.5,13,43,2,4.4,
2023,Anthony Nelson,26,TAM,OLB,16,0,0,8,7,87.5,39,5.6,4.9,0,87,2.3,14,25,15,2,3,1,3,8,40,0,0,
2023,Bud Dupree,30,ATL,OLB,16,16,0,6,5,83.3,48,9.6,8,0,100,-0.3,-7,55,33,13,3,2,6.5,24,39,4,9.3,
2023,Dorance Armstrong Jr.,26,DAL,DE,17,1,0,3,3,100,16,5.3,5.3,0,88.9,-4.7,-12,28,0,3,3,1,7.5,15,38,1,2.6,
2023,Sheldon Rankins,29,HOU,DT,15,15,0,3,3,100,-2,-0.7,-0.7,0,79.2,-5,-15,13,0,3,3,0,6,12,37,5,11.9,
2023,Victor Dimukeje,24,ARI,OLB,16,6,0,4,3,75,16,5.3,4,0,81.2,8.3,12,4,9,3,3,0,4,11,32,0,0,
2023,Ogbonnia Okoronkwo,28,CLE,DE,14,0,0,5,5,100,44,8.8,8.8,0,103.3,-4.4,-22,66,3,4,3,1,4.5,12,31,2,6.1,
2023,Shelby Harris,32,CLE,DT,17,7,0,1,0,0,0,,0,0,39.6,-9,0,0,0,4,3,4,1.5,9,28,1,3.4,
2023,Keion White,24,NWE,DE,16,4,0,1,1,100,-8,-8,-8,0,79.2,-4,-4,-4,0,9,3,3,1,13,26,3,10.3,
2023,Sam Williams,24,DAL,DE,17,0,0,2,2,100,8,4,4,0,83.3,-2.5,-5,13,11,2,3,0,4.5,10,26,0,0,
2023,Bryan Bresee,22,NOR,DT,17,0,0,2,2,100,15,7.5,7.5,0,97.9,3.5,7,8,0,5,3,6,4.5,13,24,0,0,
2023,Maurice Hurst Jr.,28,CLE,DT,13,0,1,3,1,33.3,7,7,2.3,0,2.8,2.3,0,7,0,2,3,1,1.5,7,22,2,8.3,
2023,Yannick Ngakoue,28,CHI,DL,13,13,0,1,1,100,6,6,6,1,131.2,-2,-2,8,3,4,3,0,4,11,22,4,15.4,
2023,Teair Tart,26,TEN,LDT,11,9,0,0,0,,0,,,0,,,0,0,0,1,3,0,1,5,21,1,4.5,
2023,Tershawn Wharton,25,KAN,DT,17,1,0,1,0,0,0,,0,0,39.6,-3,0,0,0,1,3,0,2,6,21,0,0,
2023,A.J. Epenesa,25,BUF,DE,15,1,2,3,2,66.7,25,12.5,8.3,0,52.8,6.3,17,8,1,4,3,7,6.5,14,20,4,16.7,
2023,Broderick Washington Jr.,27,BAL,DT,16,5,0,0,0,,0,,,0,,,0,0,0,2,3,0,2,7,18,2,10,
2023,Jordan Phillips,31,BUF,DT,14,9,0,1,1,100,34,34,34,0,118.7,-5,-5,39,0,1,3,4,2.5,7,15,4,21.1,
2023,Joshua Uche,25,NWE,LB,15,2,0,2,2,100,42,21,21,0,118.7,0.5,1,41,19,9,3,0,3,15,15,0,0,
2023,Charles Harris,28,DET,DL,13,3,0,1,1,100,21,21,21,0,118.7,10,10,11,4,9,3,0,1.5,14,13,1,7.1,
2023,Tyler Lacy,24,JAX,DE,15,0,0,0,0,,0,,,0,,,0,0,0,0,3,1,0,3,12,0,0,
2023,Romeo Okwara,28,DET,DL,16,0,0,0,0,,0,,,0,,,0,0,0,2,3,2,2,7,9,2,18.2,
2023,Von Miller,34,BUF,LB,12,0,0,2,2,100,11,5.5,5.5,0,89.6,-1.5,-3,14,3,2,3,0,0,5,3,1,25,
2023,Bobby Wagner,33,SEA,LB,17,16,0,61,49,80.3,546,11.1,9,2,114.9,5.1,239,307,44,1,2,0,3.5,7,183,8,4.2,"PB,AP-2"
2023,Ernest Jones,24,LAR,LB,15,15,0,48,34,70.8,294,8.6,6.1,1,93.6,1.7,49,245,58,7,2,1,4.5,14,145,2,1.4,
2023,Terrel Bernard,24,BUF,LB,17,17,3,56,40,71.4,388,9.7,6.9,2,80.1,5,159,229,50,5,2,1,6.5,14,143,15,9.5,
2023,Quincy Williams,27,NYJ,LB,17,16,1,88,63,71.6,450,7.1,5.1,4,93.5,2.2,72,378,29,1,2,1,2,5,139,13,8.6,AP-1
2023,Logan Wilson,27,CIN,LB,17,17,4,72,55,76.4,576,10.5,8,4,94.4,5.1,247,329,38,0,2,0,1,4,135,7,4.9,
2023,Patrick Queen,24,BAL,LB,17,17,1,67,52,77.6,388,7.5,5.8,2,94.5,3.5,121,267,63,4,2,0,3.5,10,133,14,9.5,"PB,AP-2"
2023,Derwin James,27,LAC,S,16,16,1,64,44,68.8,468,10.6,7.3,2,93.7,7.9,250,218,36,3,2,1,2,7,125,12,8.8,
2023,Kaden Elliss,28,ATL,LB,17,17,0,54,39,72.2,281,7.2,5.2,1,90.1,3.7,77,204,39,3,2,1,4,9,122,9,6.9,
2023,Antoine Winfield Jr.,25,TAM,S,17,17,3,48,33,68.8,471,14.3,9.8,4,102,11.6,294,177,30,4,2,2,6,12,122,7,5.4,"AP-1,AP DPoY-6"
2023,Dre Greenlaw,26,SFO,LB,15,15,0,82,58,70.7,456,7.9,5.6,4,100.5,4,151,305,39,2,2,0,1.5,6,120,12,9.1,
2023,Quay Walker,23,GNB,LB,14,14,1,57,43,75.4,429,10,7.5,1,94.8,2.8,116,313,59,2,2,0,2.5,7,118,6,4.8,
2023,Eric Kendricks,31,LAC,LILB,15,14,0,59,47,79.7,498,10.6,8.4,0,101.8,3.4,156,342,53,1,2,1,3.5,7,117,5,4.1,
2023,Kamren Curl,24,WAS,S,16,16,0,46,32,69.6,373,11.7,8.1,2,108.3,8.5,234,139,17,1,2,0,1,4,115,9,7.3,
2023,Jordyn Brooks,26,SEA,RILB,16,16,1,52,40,76.9,389,9.7,7.5,0,89.3,3.9,81,308,22,2,2,0,4.5,9,111,12,9.8,
2023,Nathan Landman,25,ATL,LB,16,14,1,42,29,69,262,9,6.2,1,83.6,2.5,61,201,17,1,2,0,2,5,110,13,10.6,
2023,Kyle Dugger,27,NWE,DB,17,17,2,64,44,68.8,478,10.9,7.5,1,82.7,8.2,269,209,45,4,2,0,1.5,8,109,8,6.8,
2023,Nicholas Morrow,28,PHI,LB,15,12,0,55,36,65.5,393,10.9,7.1,3,104.6,5.1,149,244,33,0,2,0,3,5,95,6,5.9,
2023,Justin Reid,26,KAN,S,16,16,1,62,39,62.9,383,9.8,6.2,3,89.7,7.6,242,141,34,2,2,1,3,7,95,7,6.9,
2023,Isaiah McDuffie,24,GNB,LB,16,8,0,31,24,77.4,274,11.4,8.8,0,103.4,4.6,128,146,19,1,2,0,0.5,4,86,5,5.5,
2023,Jason Pinnock,24,NYG,S,16,16,2,42,23,54.8,313,13.6,7.5,2,74.8,9.3,188,125,36,3,2,0,2,7,85,7,7.6,
2023,Jalen Pitre,24,HOU,S,15,15,0,38,26,68.4,456,17.5,12,3,135.4,15.8,367,89,28,2,2,1,0,4,84,11,11.6,
2023,Grant Delpit,25,CLE,S,13,13,1,33,24,72.7,234,9.8,7.1,2,99.8,4.7,92,142,33,3,2,1,1.5,7,80,7,8,
2023,Christian Rozeboom,26,LAR,LB,17,5,1,49,39,79.6,296,7.6,6,1,90.1,2.3,90,206,19,0,2,0,0,2,79,12,13.2,
2023,Jerome Baker,27,MIA,LILB,13,12,2,46,39,84.8,335,8.6,7.3,1,86.1,2.9,109,226,41,2,2,0,1.5,6,78,11,12.4,
2023,Jalen Thompson,25,ARI,S,15,15,4,47,31,66,422,13.6,9,3,80.3,10.1,288,134,14,1,2,0,1,4,78,5,6,
2023,Drue Tranquill,28,KAN,LB,16,8,0,30,24,80,184,7.7,6.1,0,92.2,3.5,70,114,49,1,2,0,4.5,8,78,7,8.2,
2023,De'Vondre Campbell,30,GNB,LILB,11,11,0,25,18,72,215,11.9,8.6,1,111.2,5,84,131,17,2,2,0,0,4,75,3,3.8,
2023,Brian Branch,22,DET,DB,15,9,3,73,45,61.6,468,10.4,6.4,4,81.3,6.8,257,211,31,5,2,0,1,8,74,6,7.5,AP DRoY-5
2023,Tracy Walker,28,DET,SS,17,6,0,30,17,56.7,254,14.9,8.5,3,117.9,12.9,207,47,8,2,2,0,1,5,59,7,10.6,
2023,Willie Gay Jr.,25,KAN,LB,16,15,1,29,22,75.9,177,8,6.1,0,76.4,2.4,31,146,37,2,2,1,1,5,58,4,6.5,
2023,Khalen Saunders,27,NOR,DT,17,17,0,0,0,,0,,,0,,,0,0,0,0,2,1,0,2,57,4,6.6,
2023,Cole Holcomb,27,PIT,LB,8,8,0,19,13,68.4,144,11.1,7.6,0,90.7,4.9,61,83,37,0,2,0,0,2,54,5,8.5,
2023,Juan Thornhill,28,CLE,S,11,11,0,30,19,63.3,208,10.9,6.9,3,117.1,10.6,144,64,4,0,2,1,0,2,54,2,3.6,
2023,Kwity Paye,25,IND,DE,16,16,0,4,2,50,21,10.5,5.3,0,65.6,-3.3,-7,28,4,6,2,0,8.5,17,52,0,0,
2023,Jonah Williams,28,LAR,DE,17,16,0,0,0,,0,,,0,,,0,0,0,3,2,1,2,7,49,1,2,
2023,Tre Herndon,27,JAX,CB,16,4,0,62,47,75.8,500,10.6,8.1,3,115,7,224,276,18,3,2,1,0,5,46,6,11.5,
2023,D.J. Jones,28,DEN,DT,16,16,0,4,3,75,-13,-4.3,-3.3,0,77.1,-6.5,-26,13,0,0,2,0,2,4,46,2,4.2,
2023,Jonathan Ledbetter,26,ARI,DL,12,12,0,2,2,100,-1,-0.5,-0.5,0,79.2,-5,-10,9,0,1,2,0,1.5,5,46,3,6.1,
2023,Anthony Walker,28,CLE,MLB,12,12,0,21,14,66.7,136,9.7,6.5,1,100.5,4.6,41,95,25,0,2,0,0,2,44,3,6.4,
2023,Jonathan Harris,27,DEN,DL,17,5,0,1,1,100,21,21,21,0,118.7,-6,-6,27,0,0,2,0,1,3,43,0,0,
2023,Michael Pierce,31,BAL,NT,17,17,0,1,1,100,6,6,6,0,91.7,-4,-4,10,1,1,2,2,1,4,42,1,2.3,
2023,Zaven Collins,24,ARI,LB,17,17,1,8,6,75,50,8.3,6.3,0,51,-1,-5,55,22,6,2,0,3.5,12,41,2,4.7,
2023,BJ Ojulari,21,ARI,OLB,17,0,0,8,8,100,54,6.8,6.8,0,94.8,1.5,12,42,13,1,2,1,4,7,40,0,0,
2023,Dorian Williams,22,BUF,LB,17,2,0,24,18,75,180,10,7.5,0,95.8,2.6,42,138,11,0,2,0,0,2,40,3,7,
2023,Cobie Durant,25,LAR,DB,16,9,0,39,21,53.8,331,15.8,8.5,1,90.9,10.6,242,89,11,0,2,0,0,2,39,6,13.3,
2023,YaYa Diaby,24,TAM,OLB,17,7,0,8,7,87.5,40,5.7,5,0,87.5,1.1,14,26,21,4,2,0,7.5,14,38,3,7.3,AP DRoY-5
2023,Travis Jones,24,BAL,DT,17,0,0,1,1,100,6,6,6,0,91.7,-5,-5,11,0,0,2,1,1.5,4,36,6,14.3,
2023,Jalen Carter,22,PHI,DT,16,1,0,1,1,100,6,6,6,0,91.7,-4,-4,10,0,9,2,0,6,18,33,3,8.3,AP DRoY-2
2023,Ifeatu Melifonwu,24,DET,S,17,6,2,28,15,53.6,137,9.1,4.9,2,61.2,8.6,80,57,13,0,2,1,3,5,33,4,10.8,
2023,Zack Baun,27,NOR,RLB,17,6,1,11,10,90.9,86,8.6,7.8,2,100.9,3.2,24,62,25,4,2,1,2,8,30,3,9.1,
2023,Kyle Van Noy,32,BAL,OLB,14,3,0,6,2,33.3,-4,-2,-0.7,0,42.4,-3,-11,7,10,1,2,2,9,12,30,4,11.8,
2023,Charles Omenihu,26,KAN,DE,11,1,0,2,1,50,10,10,5,0,64.6,-1.5,-3,13,0,2,2,2,7,12,28,1,3.4,
2023,Darrell Taylor,26,SEA,LB,17,5,0,3,2,66.7,33,16.5,11,0,103.5,6,21,12,12,9,2,1,5.5,17,28,5,15.2,
2023,Andrew Billings,28,CHI,DL,17,17,0,3,1,33.3,3,3,1,0,42.4,-1.3,-1,4,0,1,2,0,0,3,27,3,10,
